brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,price,engine_liters,cylinders,turbo,horsepower
Jaguar,XF 35t Prestige,2017,101453.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,18500.0,3.6,6.0,False,340
RAM,3500 Laramie,2013,106385.0,Diesel,385.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,42900.0,3.8,6.0,False,385
BMW,335 is,2012,86629.0,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Red,None reported,20995.0,1.8,6.0,False,320
Audi,S6 4.0T Premium Plus,2018,61258.0,Gasoline,450.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,49999.0,3.6,8.0,False,450
Chrysler,300 S,2014,121500.0,Gasoline,363.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Blue,Black,None reported,15999.0,5.2,8.0,False,363
GMC,Sierra 1500 AT4,2022,100.0,Diesel,277.0HP 3.0L Straight 6 Cylinder Engine Diesel Fuel,10-Speed A/T,White,Black,None reported,62499.0,3.0,6.0,False,277
Chrysler,200 C,2015,170000.0,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,9-Speed A/T,Silver,Black,At least 1 accident or damage reported,5995.0,3.7,6.0,False,295
Ford,F-150 XLT SuperCab,2010,232000.0,Gasoline,292.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,3000.0,2.4,8.0,False,292
MINI,Cooper S Base,2006,95000.0,Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,–,None reported,12500.0,5.3,4.0,False,168
Toyota,Venza XLE,2013,103466.0,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,At least 1 accident or damage reported,14200.0,3.6,6.0,False,268
Toyota,Camry Hybrid Base,2011,133121.0,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,White,At least 1 accident or damage reported,7900.0,-1.0,4.0,False,147
Chevrolet,Tahoe LT,2012,162731.0,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Gray,None reported,14500.0,3.0,8.0,False,320
Mercedes-Benz,CLS-Class CLS 63 AMG S-Model 4MATIC,2014,64500.0,Gasoline,577.0HP 5.5L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Black,None reported,37500.0,3.6,8.0,False,577
Ford,Shelby GT500 Base,2021,568.0,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Orange,Black,None reported,90788.0,3.8,8.0,False,760
Lexus,RX 300 4WD,1999,249083.0,Gasoline,220.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,At least 1 accident or damage reported,3500.0,2.0,6.0,False,220
Porsche,Macan S,2015,80300.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Beige,None reported,23999.0,3.6,6.0,False,340
Ford,F-150 XLT SuperCab,2004,187000.0,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,6299.0,4.8,8.0,False,300
Subaru,Outback 2.5 i Special Edition,2009,181870.0,Gasoline,169.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,6500.0,2.7,4.0,False,169
GMC,Sierra 2500 AT4,2022,22600.0,Diesel,6.6L V8 32V DDI OHV Turbo Diesel,Automatic,Ebony Twilight Metallic,Jet Black,None reported,76740.0,3.0,8.0,True,-1
BMW,X5 xDrive40i,2020,37000.0,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,50000.0,6.2,6.0,False,335
Lexus,GX 470 Base,2006,152000.0,Gasoline,263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,At least 1 accident or damage reported,13995.0,5.0,8.0,False,263
Ford,F-150 Heritage XL SuperCab Flareside,2004,60260.0,Gasoline,380.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Gray,At least 1 accident or damage reported,30500.0,5.0,8.0,False,380
Mazda,MazdaSpeed Miata MX-5 Base,2004,33362.0,Gasoline,178.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,17599.0,5.7,4.0,False,178
GMC,Acadia Denali,2021,47907.0,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Ebony Twilight Metallic,Jet Black,None reported,38436.0,5.2,6.0,False,-1
Mercedes-Benz,Metris Base,2016,17340.0,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,29000.0,3.0,4.0,False,208
Cadillac,DeVille Base,1994,85000.0,,,A/T,White,Blue,None reported,7900.0,4.4,-1.0,False,-1
Ford,Expedition EL XLT,2011,195500.0,E85 Flex Fuel,310.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,White,Beige,None reported,8999.0,1.6,8.0,False,310
Chevrolet,Monte Carlo SS,2000,74000.0,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Red,–,None reported,4700.0,5.7,6.0,False,200
RAM,1500 Big Horn,2015,140500.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Gray,At least 1 accident or damage reported,14000.0,2.0,8.0,False,395
Jeep,Commander Base,2006,212500.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,6500.0,2.0,6.0,False,210
Lexus,IS-F Base,2010,77400.0,Gasoline,416.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,At least 1 accident or damage reported,34500.0,6.2,8.0,False,416
Ford,Utility Police Interceptor Base,2017,118000.0,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,15000.0,2.0,6.0,False,365
Porsche,Carrera GT Base,2005,4400.0,Gasoline,605.0HP 5.7L 10 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,1599000.0,2.5,10.0,False,605
Cadillac,Escalade ESV Luxury,2016,146200.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,24500.0,5.0,8.0,False,420
Chevrolet,Avalanche 1500 LS,2005,130000.0,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,7200.0,6.2,8.0,False,295
Ford,F-150 Lariat,2021,33080.0,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,47850.0,3.0,6.0,False,325
Mercedes-Benz,GLB 250 Base 4MATIC,2023,1219.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,Automatic,Midnight Black,Classic Red,None reported,46479.0,3.5,-1.0,True,-1
Jeep,Wrangler Sport,2016,41000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,25000.0,5.7,6.0,False,285
Nissan,350Z Touring,2004,110897.0,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Orange,At least 1 accident or damage reported,11500.0,3.5,6.0,False,287
Chevrolet,Corvette Z06,2016,49000.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,Orange,–,None reported,75000.0,2.0,8.0,False,650
Pontiac,Solstice GXP,2007,47000.0,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Black,Black,None reported,13300.0,2.0,4.0,False,260
Hyundai,Sonata SE,2018,57690.0,Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,15900.0,5.7,4.0,False,185
Mercedes-Benz,SLS AMG Base,2012,17941.0,Gasoline,6.2L V8 32V MPFI DOHC,7-Speed Automatic with Auto-Shift,Iridium Silver Metallic,Red,None reported,226000.0,5.4,8.0,False,-1
Lincoln,Navigator Reserve,2018,54000.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Brown,Orange,At least 1 accident or damage reported,46500.0,3.5,6.0,False,450
Nissan,Maxima SL,2007,101600.0,Gasoline,255.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,6700.0,2.0,6.0,False,255
Ford,Ranger XLT,2021,89000.0,Gasoline,270.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,34000.0,3.5,4.0,False,270
Jaguar,XE 35t Premium,2017,55000.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,25000.0,3.6,6.0,False,340
Lincoln,MKZ Reserve,2017,71964.0,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,18750.0,2.4,4.0,False,240
Cadillac,Escalade ESV Platinum,2020,92000.0,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,50000.0,3.0,8.0,False,420
Ford,Fusion SE,2012,160000.0,E85 Flex Fuel,240.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,Gray,Black,None reported,4500.0,2.5,6.0,False,240
Mercedes-Benz,E-Class E 350,2012,95816.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,12000.0,2.4,6.0,False,302
Jeep,Wrangler Unlimited Sport,2014,132600.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,–,At least 1 accident or damage reported,17000.0,3.5,6.0,False,285
Cadillac,DeVille Base,1994,47000.0,,,A/T,White,Blue,None reported,5990.0,2.0,-1.0,False,-1
Jeep,Wrangler Sport,2010,149460.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Black,None reported,10700.0,2.0,6.0,False,202
Jeep,Wrangler Sport,2011,109646.0,Gasoline,3.8L V6 12V MPFI OHV,4-Speed Automatic,Mango Tango Pearlcoat,Black,None reported,16998.0,3.6,6.0,False,-1
Acura,MDX 3.5L w/Technology Package,2019,90605.0,Gasoline,3.5 Liter,Automatic,White,Parchment,None reported,27698.0,2.7,-1.0,False,-1
Volkswagen,Jetta 1.4T S,2019,59000.0,Gasoline,147.0HP 1.4L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,17000.0,3.6,4.0,False,147
Chevrolet,Camaro Z28,2002,48000.0,Gasoline,310.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,21999.0,3.5,8.0,False,310
Chevrolet,Corvette Z06,2016,41500.0,Gasoline,650.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,White,Black,None reported,66000.0,3.5,8.0,False,650
Porsche,Cayman R,2012,54000.0,Gasoline,330.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Gray,None reported,75000.0,3.0,6.0,False,330
Porsche,Cayenne Base,2018,70455.0,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,45855.0,1.5,6.0,False,300
Subaru,Crosstrek 2.0i Limited,2018,84054.0,Gasoline,152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Black,None reported,21499.0,2.5,4.0,False,152
BMW,750 Li,2007,114528.0,Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,9000.0,2.5,8.0,False,360
Jeep,Wrangler Sahara,2013,111850.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,26500.0,-1.0,6.0,False,285
GMC,Sierra 2500 AT4,2020,52673.0,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Black,Beige,None reported,69500.0,1.5,8.0,False,445
BMW,X3 M AWD,2021,31500.0,Gasoline,473.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,54500.0,5.3,6.0,False,473
BMW,335 i,2011,73000.0,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,16000.0,3.5,6.0,False,300
Jeep,Wrangler Unlimited Sahara,2019,59692.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,35900.0,3.6,6.0,False,285
Toyota,Corolla S Plus,2016,68364.0,Gasoline,132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,16000.0,6.0,4.0,False,132
Land,Rover Discovery HSE LUXURY,2017,47200.0,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,29000.0,3.5,6.0,False,340
Mercedes-Benz,E-Class E 450 4MATIC,2021,18000.0,Hybrid,362.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Gray,Black,At least 1 accident or damage reported,62000.0,2.0,6.0,False,362
Ford,Fusion Hybrid Base,2012,158366.0,Hybrid,191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Gray,Black,At least 1 accident or damage reported,8250.0,6.2,4.0,False,191
BMW,X1 xDrive 28i,2017,49700.0,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,26000.0,1.8,4.0,False,228
GMC,Terrain SLE,2010,81500.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,Gray,None reported,12250.0,3.0,4.0,False,182
Porsche,911 GT3,2018,5989.0,Gasoline,"4L H-6 gasoline direct injection, DOHC, VarioCam Plus variable v","Manual, 6-Spd",GT SILVER,BLACK,None reported,209000.0,4.6,-1.0,False,-1
Ford,Mustang SVT Cobra,2003,16100.0,Gasoline,390.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,M/T,Red,Beige,None reported,35500.0,6.2,8.0,False,390
Land,Rover Range Rover Supercharged LWB,2020,54225.0,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,67500.0,2.0,8.0,False,518
RAM,2500 Big Horn,2016,89500.0,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,35000.0,1.6,8.0,False,410
Ford,E250 Cargo,2013,87501.0,E85 Flex Fuel,225.0HP 4.6L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,White,Gray,At least 1 accident or damage reported,17777.0,5.7,8.0,False,225
MINI,Countryman Cooper S ALL4,2018,12370.0,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,None reported,28900.0,2.0,4.0,False,189
RAM,1500 Classic Tradesman,2019,12466.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,None reported,28995.0,3.3,8.0,False,395
Volvo,C70 T5,2011,199000.0,Gasoline,227.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Beige,At least 1 accident or damage reported,5500.0,2.5,5.0,False,227
Mercedes-Benz,SL-Class SL600 Roadster,2007,78200.0,Gasoline,510.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Brown,At least 1 accident or damage reported,22999.0,6.0,12.0,False,510
Toyota,Camry Hybrid XLE,2018,22000.0,Hybrid,208.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Beige,None reported,29500.0,3.0,4.0,False,208
GMC,Acadia SLE-2,2016,100795.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,White Frost Tri-Coat,Ebony,At least 1 accident or damage reported,12995.0,5.3,6.0,False,-1
Chevrolet,Impala 1LT,2019,99941.0,Gasoline,3.6L V6 24V GDI DOHC,6-Speed Automatic,Silver Ice Metallic,Jet Black,None reported,17816.0,5.3,6.0,False,-1
Jeep,Grand Cherokee L Laredo,2021,23588.0,Gasoline,3.6L V6 24V MPFI DOHC,8-Speed Automatic,Metallic,Global Black,None reported,38633.0,3.8,6.0,False,-1
Jeep,Liberty Sport,2003,103000.0,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,5200.0,6.2,6.0,False,210
Jaguar,XF Luxury,2009,91491.0,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,7000.0,4.0,8.0,False,300
Honda,Civic Sport,2020,23131.0,Gasoline,2.0L I4 16V MPFI DOHC,Automatic CVT,Crystal Black Pearl,Black,At least 1 accident or damage reported,23739.0,3.0,-1.0,False,-1
Subaru,Outback 2.5i Premium,2019,77000.0,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Gray,Gray,At least 1 accident or damage reported,18749.0,5.0,4.0,False,175
Land,Rover Range Rover Sport HSE Dynamic,2019,20500.0,Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,White,White,None reported,76000.0,6.7,6.0,False,380
Lexus,ES 350 Base,2019,49810.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,33900.0,4.6,6.0,False,302
Honda,CR-V Touring,2022,20229.0,Gasoline,1.5L I4 16V GDI DOHC Turbo,Automatic CVT,Black,Black,None reported,36727.0,5.0,-1.0,True,-1
Alfa,Romeo Giulia Quadrifoglio,2021,10558.0,Gasoline,505.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,75000.0,6.2,6.0,False,505
BMW,330 i,2005,59300.0,Gasoline,225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Red,Black,None reported,30900.0,3.5,6.0,False,225
Maybach,Type 57 Base,2004,34254.0,Gasoline,543.0HP 5.5L 12 Cylinder Engine Gasoline Fuel,5-Speed A/T,Brown,–,None reported,64250.0,1.6,12.0,False,543
Lexus,ES 250 Base,2021,24364.0,Gasoline,2.5 Liter,Automatic,Eminent White Pearl,Chateau,None reported,37998.0,2.0,-1.0,False,-1
Mercedes-Benz,Sprinter 2500,2016,139200.0,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,A/T,White,Black,At least 1 accident or damage reported,22000.0,3.5,4.0,False,161
Mercedes-Benz,E-Class E 350,2012,82046.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,13999.0,3.8,6.0,False,302
Dodge,Dakota Sport,1997,285000.0,Gasoline,230.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,White,Gray,None reported,6399.0,2.0,8.0,False,230
RAM,1500 Tradesman/Express,2017,26269.0,E85 Flex Fuel,3.6L V6 24V MPFI DOHC Flexible Fuel,8-Speed Automatic,Bright White Clearcoat,Black,At least 1 accident or damage reported,25307.0,3.5,6.0,False,-1
Mazda,CX-9 Touring,2016,127131.0,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,–,At least 1 accident or damage reported,16770.0,2.5,4.0,False,227
Porsche,911 Turbo S,2019,31000.0,Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,179900.0,3.5,6.0,False,580
BMW,X3 xDrive30i,2021,27000.0,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,None reported,38400.0,4.4,4.0,False,248
Jeep,Grand Cherokee Limited,2015,93400.0,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Black,None reported,18900.0,2.0,6.0,False,290
BMW,X7 xDrive40i,2021,9200.0,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,White,Brown,At least 1 accident or damage reported,71200.0,3.6,6.0,False,335
Mercedes-Benz,SL-Class SL 550,2014,76850.0,Gasoline,429.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Brown,Beige,At least 1 accident or damage reported,32999.0,6.7,8.0,False,429
Bentley,Continental GT W12,2016,61160.0,Gasoline,582.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,98000.0,2.0,12.0,False,582
Jeep,Wrangler Unlimited,2005,146000.0,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,15900.0,5.7,6.0,False,190
Volkswagen,Golf SportWagen TSI SE,2017,33850.0,Gasoline,170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Beige,None reported,16500.0,3.0,4.0,False,170
Jeep,Wrangler Unlimited Sahara,2020,61830.0,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,At least 1 accident or damage reported,39860.0,4.6,-1.0,True,-1
Kia,Sorento SXL,2017,108559.0,Gasoline,3.3L V6 24V GDI DOHC,6-Speed Automatic,Titanium Silver,Satin Black,None reported,15998.0,5.9,6.0,False,-1
Lexus,LS 430 Base,2006,192000.0,Gasoline,278.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Gray,At least 1 accident or damage reported,7390.0,4.8,8.0,False,278
Mercedes-Benz,E-Class E 350 4MATIC,2014,83112.0,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,15500.0,2.5,6.0,False,302
RAM,1500 Rebel,2020,57300.0,Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,43500.0,3.8,8.0,False,395
MINI,Cooper Base,2008,104500.0,Gasoline,118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,At least 1 accident or damage reported,4100.0,5.7,4.0,False,118
Jeep,Cherokee Sport,1996,170552.0,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Gray,At least 1 accident or damage reported,6500.0,3.5,6.0,False,190
Ford,Mustang GT Premium,2013,18000.0,Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,29000.0,3.0,8.0,False,412
Lincoln,Navigator Reserve,2019,39000.0,Gasoline,450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,51999.0,2.0,6.0,False,450
Jeep,Gladiator Rubicon,2020,38000.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,45000.0,5.6,6.0,False,285
Porsche,Cayman GT4,2016,15168.0,Gasoline,385.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,115000.0,5.0,6.0,False,385
Honda,Civic EX,2012,167506.0,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,A/T,Black,–,None reported,6500.0,4.0,4.0,False,140
Jeep,Grand Cherokee Laredo,2012,166000.0,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,At least 1 accident or damage reported,13000.0,3.6,6.0,False,290
Ford,Shelby GT500 Base,2021,19200.0,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,82950.0,3.0,8.0,False,760
Land,Rover Defender SE,2022,46000.0,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Green,Beige,None reported,75000.0,3.6,6.0,False,395
Hummer,H3 Base,2007,201000.0,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,7200.0,2.7,5.0,False,242
Kia,Sportage LX,2014,87000.0,Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,8900.0,5.7,4.0,False,182
GMC,Yukon XL 1500 SLT,2015,145000.0,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,24950.0,3.0,8.0,False,355
Jeep,Wrangler Unlimited Sport,2020,33060.0,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,36500.0,2.0,6.0,False,285
Ford,Bronco XLT,1995,195000.0,,,A/T,Blue,Gray,None reported,15000.0,6.7,-1.0,False,-1
Audi,A6 3.0T Prestige,2014,89500.0,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,18000.0,3.6,6.0,False,310
Jeep,Wrangler 80th Anniversary,2021,27000.0,Hybrid,285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Red,Black,None reported,37500.0,3.0,6.0,False,285
Jeep,Wrangler Sport,2010,87250.0,Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,18500.0,3.5,6.0,False,202
Volkswagen,CC 2.0T Sport,2016,76495.0,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,13000.0,3.0,4.0,False,200
Cadillac,SRX Luxury Collection,2016,70503.0,Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Beige,None reported,15500.0,3.0,6.0,False,308
Porsche,Cayenne Turbo,2009,41965.0,Gasoline,500.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,At least 1 accident or damage reported,35000.0,3.6,8.0,False,500
Toyota,4Runner 4WD,1999,267000.0,Gasoline,150.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Beige,At least 1 accident or damage reported,8000.0,3.5,4.0,False,150
Mitsubishi,Eclipse GT,2003,146000.0,Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Black,At least 1 accident or damage reported,4200.0,6.2,6.0,False,200
